geo_id,state_id,county_id,county_name,employment_16_and_over_in_labor_force,employment_employed,employment_unemployed,employment_not_in_labor_force,employment_unemployment_rate
0500000US28151,28,151,Washington County,20174,17133,3041,15909,15.1
0500000US28111,28,111,Perry County,4928,4591,337,4557,6.8
0500000US28019,28,019,Choctaw County,3398,3097,301,3316,8.9
0500000US28057,28,057,Itawamba County,9923,9509,414,9026,4.2
0500000US28015,28,015,Carroll County,3843,3466,377,4561,9.8
0500000US28043,28,043,Grenada County,8958,8341,617,7924,6.9
0500000US28063,28,063,Jefferson County,2017,1865,152,3813,7.5
0500000US28041,28,041,Greene County,4297,3903,394,7073,9.2
0500000US28093,28,093,Marshall County,15249,14243,1006,13489,6.6
0500000US28119,28,119,Quitman County,3074,2280,794,2754,25.8
0500000US28011,28,011,Bolivar County,12061,10794,1267,13266,10.5
0500000US28073,28,073,Lamar County,30658,27694,2964,16495,9.7
0500000US28081,28,081,Lee County,40839,38207,2632,24535,6.4
0500000US28113,28,113,Pike County,15033,13927,1106,15520,7.4
0500000US28135,28,135,Tallahatchie County,4467,3833,634,7386,14.2
0500000US28129,28,129,Smith County,6795,6563,232,5798,3.4
0500000US28131,28,131,Stone County,8275,7874,401,6570,4.8
0500000US28149,28,149,Warren County,20877,19368,1509,15892,7.2
0500000US28023,28,023,Clarke County,6901,6337,564,5832,8.2
0500000US28069,28,069,Kemper County,3759,3499,260,4708,6.9
0500000US28097,28,097,Montgomery County,4331,3886,445,3764,10.3
0500000US28105,28,105,Oktibbeha County,23131,20852,2279,18521,9.9
0500000US28109,28,109,Pearl River County,23587,21599,1988,20515,8.4
0500000US28079,28,079,Leake County,9574,8521,1053,8069,11.0
0500000US28103,28,103,Noxubee County,4500,4046,454,3947,10.1
0500000US28099,28,099,Neshoba County,13154,12025,1129,8978,8.6
0500000US28121,28,121,Rankin County,76671,73418,3253,42739,4.2
0500000US28137,28,137,Tate County,12999,12012,987,9690,7.6
0500000US28077,28,077,Lawrence County,5176,4716,460,4669,8.9
0500000US28107,28,107,Panola County,13685,12702,983,12734,7.2
0500000US28161,28,161,Yalobusha County,5695,5442,253,4250,4.4
0500000US28017,28,017,Chickasaw County,7140,6729,411,6369,5.8
0500000US28029,28,029,Copiah County,11773,10523,1250,10922,10.6
0500000US28039,28,039,George County,9109,8266,843,9164,9.3
0500000US28049,28,049,Hinds County,116675,105648,11027,72082,9.5
0500000US28101,28,101,Newton County,8862,8250,612,7803,6.9
0500000US28145,28,145,Union County,12941,12120,821,9074,6.3
0500000US28125,28,125,Sharkey County,1784,1489,295,1758,16.5
0500000US28139,28,139,Tippah County,9596,8853,743,7464,7.7
0500000US28035,28,035,Forrest County,35925,32291,3634,23608,10.1
0500000US28045,28,045,Hancock County,20719,19029,1690,17078,8.2
0500000US28071,28,071,Lafayette County,26241,24456,1785,18457,6.8
0500000US28055,28,055,Issaquena County,415,358,57,722,13.7
0500000US28087,28,087,Lowndes County,26472,24037,2435,19344,9.2
0500000US28083,28,083,Leflore County,10343,9178,1165,12084,11.3
0500000US28157,28,157,Wilkinson County,2771,2468,303,4542,10.9
0500000US28047,28,047,Harrison County,93114,84189,8925,59407,9.6
0500000US28065,28,065,Jefferson Davis County,4659,4200,459,4810,9.9
0500000US28085,28,085,Lincoln County,13875,12850,1025,13248,7.4
0500000US28123,28,123,Scott County,12338,11360,978,9382,7.9
0500000US28159,28,159,Winston County,7825,7181,644,6751,8.2
0500000US28163,28,163,Yazoo County,9535,8109,1426,12449,15.0
0500000US28009,28,009,Benton County,3190,2917,273,3525,8.6
0500000US28037,28,037,Franklin County,2913,2727,186,3096,6.4
0500000US28061,28,061,Jasper County,6779,6375,404,6322,6.0
0500000US28067,28,067,Jones County,29765,27855,1910,23143,6.4
0500000US28095,28,095,Monroe County,15355,14371,984,13105,6.4
0500000US28133,28,133,Sunflower County,9735,8173,1562,11398,16.0
0500000US28155,28,155,Webster County,3940,3740,200,3760,5.1
0500000US28001,28,001,Adams County,11585,10424,1161,14046,10.0
0500000US28025,28,025,Clay County,8511,7546,965,7276,11.3
0500000US28031,28,031,Covington County,8089,7289,800,6741,9.9
0500000US28053,28,053,Humphreys County,3429,2797,632,3103,18.4
0500000US29123,29,123,Madison County,5252,5035,217,4431,4.1
0500000US29229,29,229,Wright County,7273,6688,585,6934,8.0
0500000US29217,29,217,Vernon County,9891,9527,364,6360,3.7
0500000US29195,29,195,Saline County,10955,10523,432,7465,3.9
0500000US29147,29,147,Nodaway County,11505,11062,443,7788,3.9
0500000US29041,29,041,Chariton County,3264,3158,106,2767,3.2
0500000US29079,29,079,Grundy County,4758,4590,168,3181,3.5
0500000US29141,29,141,Morgan County,7660,7368,292,8373,3.8
0500000US29223,29,223,Wayne County,4656,4236,420,6199,9.0
0500000US29017,29,017,Bollinger County,5295,5059,236,4661,4.5
0500000US29031,29,031,Cape Girardeau County,39668,37627,2041,23418,5.1
0500000US29205,29,205,Shelby County,3050,2945,105,1725,3.4
0500000US29225,29,225,Webster County,16301,15534,767,12404,4.7
0500000US29005,29,005,Atchison County,2739,2649,90,1627,3.3
0500000US29013,29,013,Bates County,7962,7612,350,4962,4.4
0500000US29015,29,015,Benton County,7162,6573,589,8989,8.2
0500000US29035,29,035,Carter County,2619,2433,186,2214,7.1
0500000US29057,29,057,Dade County,3397,3106,291,2872,8.6
0500000US29115,29,115,Linn County,5653,5496,157,3927,2.8
0500000US29091,29,091,Howell County,17406,16617,789,14309,4.5
0500000US29101,29,101,Johnson County,25580,24266,1314,14611,5.1
0500000US29105,29,105,Laclede County,16115,15006,1109,11466,6.9
0500000US29125,29,125,Maries County,3951,3677,274,3250,6.9
0500000US29161,29,161,Phelps County,20252,19026,1226,16220,6.1
0500000US29165,29,165,Platte County,54731,52703,2028,22855,3.7
0500000US29187,29,187,St. Francois County,28621,26991,1630,25438,5.7
0500000US29003,29,003,Andrew County,8752,8476,276,5211,3.2
0500000US29033,29,033,Carroll County,4045,3699,346,3000,8.6
0500000US29061,29,061,Daviess County,3625,3510,115,2800,3.2
0500000US29103,29,103,Knox County,1688,1575,113,1448,6.7
0500000US29127,29,127,Marion County,13802,13090,712,8706,5.2
0500000US29151,29,151,Osage County,7165,6991,174,3635,2.4
0500000US29181,29,181,Ripley County,5503,5129,374,5354,6.8
0500000US29219,29,219,Warren County,15871,14974,897,10698,5.7
0500000US29007,29,007,Audrain County,11578,10751,827,8877,7.1
0500000US29043,29,043,Christian County,41792,40014,1778,23362,4.3
0500000US29077,29,077,Greene County,144534,138126,6408,89815,4.4
0500000US29081,29,081,Harrison County,3947,3769,178,2751,4.5
0500000US29185,29,185,St. Clair County,3746,3592,154,3995,4.1
0500000US29001,29,001,Adair County,11578,10827,751,9769,6.5
0500000US29199,29,199,Scotland County,2202,2092,110,1452,5.0
0500000US29211,29,211,Sullivan County,2732,2648,84,2287,3.1
0500000US29045,29,045,Clark County,3390,3267,123,1986,3.6
0500000US29099,29,099,Jefferson County,117062,110438,6624,59467,5.7
0500000US29111,29,111,Lewis County,4760,4637,123,3248,2.6
0500000US29143,29,143,New Madrid County,7251,6622,629,6858,8.7
0500000US29157,29,157,Perry County,9540,9181,359,5514,3.8
0500000US29173,29,173,Ralls County,5240,5006,234,3029,4.5
0500000US29177,29,177,Ray County,11308,10745,563,6964,5.0
0500000US29189,29,189,St. Louis County,524576,497435,27141,279075,5.2
0500000US29209,29,209,Stone County,12954,12088,866,14113,6.7
0500000US29009,29,009,Barry County,15311,14590,721,13285,4.7
0500000US29019,29,019,Boone County,97537,93375,4162,46968,4.3
0500000US29039,29,039,Cedar County,5763,5243,520,5232,9.0
0500000US29055,29,055,Crawford County,10501,9443,1058,8761,10.1
0500000US29093,29,093,Iron County,4186,3884,302,4161,7.2
0500000US29117,29,117,Livingston County,6759,6605,154,5391,2.3
0500000US29135,29,135,Moniteau County,6992,6627,365,5368,5.2
0500000US29149,29,149,Oregon County,4220,4095,125,4378,3.0
0500000US29159,29,159,Pettis County,19782,18609,1173,13206,5.9
0500000US29186,29,186,Ste. Genevieve County,9156,8758,398,5315,4.3
0500000US29175,29,175,Randolph County,10887,10263,624,9191,5.7
0500000US29069,29,069,Dunklin County,12276,11346,930,11198,7.6
0500000US29071,29,071,Franklin County,52534,50288,2246,29252,4.3
0500000US29089,29,089,Howard County,4932,4727,205,3153,4.2
0500000US29095,29,095,Jackson County,362029,343721,18308,182392,5.1
0500000US29131,29,131,Miller County,11497,10823,674,8281,5.9
0500000US29169,29,169,Pulaski County,17940,16357,1583,12618,8.8
0500000US29171,29,171,Putnam County,2083,1981,102,1763,4.9
0500000US29213,29,213,Taney County,26131,24618,1513,18357,5.8
0500000US29215,29,215,Texas County,9565,8695,870,11146,9.1
0500000US29021,29,021,Buchanan County,44179,41913,2266,26575,5.1
0500000US29025,29,025,Caldwell County,3974,3874,100,3144,2.5
0500000US29027,29,027,Callaway County,21126,20425,701,15436,3.3
0500000US29037,29,037,Cass County,52942,50661,2281,27205,4.3
0500000US29049,29,049,Clinton County,9918,9424,494,6371,5.0
0500000US29053,29,053,Cooper County,8047,7669,378,6161,4.7
0500000US29059,29,059,Dallas County,6532,6197,335,6430,5.1
0500000US29075,29,075,Gentry County,3138,3026,112,2054,3.6
0500000US29085,29,085,Hickory County,3486,3258,228,4515,6.5
0500000US29113,29,113,Lincoln County,27492,26349,1143,15541,4.2
0500000US29133,29,133,Mississippi County,5028,4654,374,6032,7.4
0500000US29137,29,137,Monroe County,4036,3879,157,2912,3.9
0500000US29145,29,145,Newton County,27955,26841,1114,17864,4.0
0500000US29153,29,153,Ozark County,3380,3139,241,4283,7.1
0500000US29163,29,163,Pike County,7897,7540,357,7069,4.5
0500000US29183,29,183,St. Charles County,215715,208527,7188,91854,3.3
0500000US30017,30,017,Custer County,6596,6463,133,3018,2.0
0500000US30041,30,041,Hill County,7653,7171,482,4741,6.3
0500000US30075,30,075,Powder River County,978,965,13,442,1.3
0500000US30067,30,067,Park County,8569,8327,242,5032,2.8
0500000US30085,30,085,Roosevelt County,4412,3884,528,3492,12.0
0500000US30005,30,005,Blaine County,3039,2577,462,1880,15.2
0500000US30051,30,051,Liberty County,1132,1126,6,707,0.5
0500000US30083,30,083,Richland County,6241,6090,151,2736,2.4
0500000US30099,30,099,Teton County,2711,2661,50,2061,1.8
0500000US30101,30,101,Toole County,2200,2181,19,1913,0.9
0500000US30025,30,025,Fallon County,1565,1530,35,674,2.2
0500000US30019,30,019,Daniels County,890,876,14,555,1.6
0500000US30045,30,045,Judith Basin County,1017,984,33,652,3.2
0500000US30093,30,093,Silver Bow County,17258,16396,862,11243,5.0
0500000US30023,30,023,Deer Lodge County,3782,3667,115,4157,3.0
0500000US30043,30,043,Jefferson County,5675,5400,275,4002,4.8
0500000US30055,30,055,McCone County,785,783,2,525,0.3
0500000US30107,30,107,Wheatland County,1009,975,34,665,3.4
0500000US30087,30,087,Rosebud County,4216,3883,333,2704,7.9
0500000US30011,30,011,Carter County,657,643,14,418,2.1
0500000US30021,30,021,Dawson County,5002,4928,74,2422,1.5
0500000US30007,30,007,Broadwater County,2862,2686,176,2003,6.1
0500000US30047,30,047,Lake County,13094,12300,794,10276,6.1
0500000US30073,30,073,Pondera County,2750,2560,190,1928,6.9
0500000US30111,30,111,Yellowstone County,83603,80736,2867,40595,3.4
0500000US30081,30,081,Ravalli County,19140,18010,1130,15449,5.9
0500000US30105,30,105,Valley County,4033,3808,225,2080,5.6
0500000US30027,30,027,Fergus County,5872,5735,137,3329,2.3
0500000US30061,30,061,Mineral County,1698,1583,115,1857,6.8
0500000US30069,30,069,Petroleum County,235,228,7,121,3.0
0500000US30089,30,089,Sanders County,4422,4049,373,5230,8.4
0500000US30109,30,109,Wibaux County,579,567,12,301,2.1
0500000US30059,30,059,Meagher County,997,980,17,627,1.7
0500000US30009,30,009,Carbon County,5408,5208,200,3447,3.7
0500000US30029,30,029,Flathead County,49187,47354,1833,29575,3.7
0500000US30071,30,071,Phillips County,1850,1723,127,1391,6.9
0500000US31001,31,001,Adams County,16491,15946,545,8494,3.3
0500000US31109,31,109,Lancaster County,175535,169556,5979,69937,3.4
0500000US31011,31,011,Boone County,2911,2862,49,1310,1.7
0500000US31149,31,149,Rock County,755,752,3,381,0.4
0500000US31007,31,007,Banner County,410,405,5,149,1.2
0500000US31163,31,163,Sherman County,1564,1536,28,929,1.8
0500000US31147,31,147,Richardson County,4152,4010,142,2387,3.4
0500000US31093,31,093,Howard County,3443,3331,112,1580,3.3
0500000US31089,31,089,Holt County,5717,5655,62,2227,1.1
0500000US31065,31,065,Furnas County,2436,2384,52,1434,2.1
0500000US31073,31,073,Gosper County,1134,1101,33,543,2.9
0500000US31151,31,151,Saline County,7311,7085,226,3706,3.1
0500000US31153,31,153,Sarpy County,96860,93923,2937,33740,3.0
0500000US31173,31,173,Thurston County,3100,2635,465,1756,15.0
0500000US31177,31,177,Washington County,10634,10380,254,5264,2.4
0500000US31015,31,015,Boyd County,1017,1002,15,654,1.5
0500000US31031,31,031,Cherry County,3225,3173,52,1451,1.6
0500000US31053,31,053,Dodge County,19631,18723,908,9195,4.6
0500000US31059,31,059,Fillmore County,2870,2811,59,1716,2.1
0500000US31069,31,069,Garden County,877,865,12,641,1.4
0500000US31091,31,091,Hooker County,283,282,1,312,0.4
0500000US31123,31,123,Morrill County,2522,2382,140,1284,5.6
0500000US31127,31,127,Nemaha County,3560,3401,159,2160,4.5
0500000US31159,31,159,Seward County,9137,8947,190,4434,2.1
0500000US31171,31,171,Thomas County,362,356,6,164,1.7
0500000US31043,31,043,Dakota County,10857,10275,582,4142,5.4
0500000US31181,31,181,Webster County,1776,1734,42,1040,2.4
0500000US31003,31,003,Antelope County,3297,3232,65,1777,2.0
0500000US31023,31,023,Butler County,4323,4187,136,2114,3.1
0500000US31035,31,035,Clay County,3135,3023,112,1753,3.6
0500000US31041,31,041,Custer County,5682,5517,165,2881,2.9
0500000US31067,31,067,Gage County,11399,11016,383,5942,3.4
0500000US31081,31,081,Hamilton County,5003,4880,123,2293,2.5
0500000US31099,31,099,Kearney County,3520,3420,100,1605,2.8
0500000US31101,31,101,Keith County,4302,4142,160,2356,3.7
0500000US31119,31,119,Madison County,19096,18521,575,7984,3.0
0500000US31135,31,135,Perkins County,1514,1497,17,752,1.1
0500000US31155,31,155,Saunders County,11206,10935,271,5152,2.4
0500000US31179,31,179,Wayne County,5569,5464,105,2142,1.9
0500000US31103,31,103,Keya Paha County,457,457,0,182,0.0
0500000US31107,31,107,Knox County,4388,4249,139,2323,3.2
0500000US31111,31,111,Lincoln County,17725,17242,483,10068,2.7
0500000US31139,31,139,Pierce County,3878,3787,91,1729,2.3
0500000US31165,31,165,Sioux County,665,658,7,343,1.1
0500000US31025,31,025,Cass County,13630,13225,405,6396,3.0
0500000US31051,31,051,Dixon County,3041,2941,100,1423,3.3
0500000US31057,31,057,Dundy County,954,939,15,571,1.6
0500000US31077,31,077,Greeley County,1207,1190,17,708,1.4
0500000US31079,31,079,Hall County,32894,31413,1481,13469,4.5
0500000US31131,31,131,Otoe County,8457,8223,234,4028,2.8
0500000US31145,31,145,Red Willow County,5915,5727,188,2772,3.2
0500000US31045,31,045,Dawes County,4643,4587,56,2861,1.2
0500000US31033,31,033,Cheyenne County,5507,5354,153,2225,2.8
0500000US31047,31,047,Dawson County,12665,12194,471,5407,3.7
0500000US31117,31,117,McPherson County,222,222,0,142,0.0
0500000US31125,31,125,Nance County,1820,1760,60,1034,3.3
0500000US31167,31,167,Stanton County,3286,3191,95,1350,2.9
0500000US31175,31,175,Valley County,2253,2214,39,1115,1.7
0500000US31083,31,083,Harlan County,1670,1646,24,1102,1.4
0500000US31009,31,009,Blaine County,264,264,0,119,0.0
0500000US31019,31,019,Buffalo County,28541,27694,847,10174,3.0
0500000US31049,31,049,Deuel County,975,928,47,560,4.8
0500000US31087,31,087,Hitchcock County,1371,1315,56,905,4.1
0500000US31141,31,141,Platte County,18424,17724,700,7094,3.8
0500000US31169,31,169,Thayer County,2635,2607,28,1446,1.1
0500000US31013,31,013,Box Butte County,5622,5332,290,2974,5.2
0500000US32001,32,001,Churchill County,10042,9320,722,8213,7.2
0500000US32005,32,005,Douglas County,22070,20933,1137,18440,5.2
0500000US32027,32,027,Pershing County,2174,2022,152,3482,7.0
0500000US32009,32,009,Esmeralda County,395,388,7,399,1.8
0500000US32013,32,013,Humboldt County,9016,8539,477,3734,5.3
0500000US32021,32,021,Mineral County,2032,1732,300,1723,14.8
0500000US32033,32,033,White Pine County,3802,3656,146,4105,3.8
0500000US32007,32,007,Elko County,27415,26171,1244,11970,4.5
0500000US32017,32,017,Lincoln County,1994,1782,212,2440,10.6
0500000US32023,32,023,Nye County,16289,14762,1527,20796,9.4
0500000US32029,32,029,Storey County,1739,1664,75,1649,4.3
0500000US32031,32,031,Washoe County,239148,225689,13459,122861,5.6
0500000US32003,32,003,Clark County,1081607,1003320,78287,604133,7.2
0500000US32510,32,510,Carson City,26752,25098,1654,17877,6.2
0500000US32019,32,019,Lyon County,24052,21969,2083,18803,8.7
0500000US33005,33,005,Cheshire County,41752,40161,1591,22412,3.8
0500000US33013,33,013,Merrimack County,82049,78874,3175,41780,3.9
0500000US33009,33,009,Grafton County,48331,46707,1624,28428,3.4
0500000US33015,33,015,Rockingham County,179920,173214,6706,71659,3.7
0500000US33001,33,001,Belknap County,32457,30946,1511,18213,4.7
0500000US33019,33,019,Sullivan County,22141,21315,826,13603,3.7
0500000US33011,33,011,Hillsborough County,234955,224741,10214,100384,4.3
0500000US33017,33,017,Strafford County,72862,69879,2983,33465,4.1
0500000US33007,33,007,Coos County,15413,14544,869,11972,5.6
0500000US33003,33,003,Carroll County,24529,23636,893,16662,3.6
0500000US34025,34,025,Monmouth County,333155,315831,17324,172609,5.2
0500000US34037,34,037,Sussex County,80037,75439,4598,37189,5.7
0500000US34011,34,011,Cumberland County,67856,62928,4928,53300,7.3
0500000US34013,34,013,Essex County,411521,373790,37731,213359,9.2
0500000US34029,34,029,Ocean County,272412,256360,16052,193130,5.9
0500000US34015,34,015,Gloucester County,157619,147707,9912,76051,6.3
0500000US34033,34,033,Salem County,31676,29352,2324,19631,7.3
0500000US34031,34,031,Passaic County,251492,238879,12613,144713,5.0
0500000US34007,34,007,Camden County,266385,247509,18876,137378,7.1
0500000US34003,34,003,Bergen County,498438,476034,22404,257002,4.5
0500000US34041,34,041,Warren County,58887,55187,3700,28768,6.3
0500000US34017,34,017,Hudson County,375081,352378,22703,168957,6.1
0500000US34005,34,005,Burlington County,237787,222818,14969,120796,6.3
0500000US34027,34,027,Morris County,274418,261479,12939,127279,4.7
