geo_id,state_id,county_id,county_name,disability_population_under_18,disability_population_18-64,disability_population_65_and_over,disability_under_18_with_disability,disability_18-64_with_disability,disability_64_and_over_with_disability
0500000US55133,55,133,Waukesha County,87174,240442,68671,2735,16124,19271
0500000US55125,55,125,Vilas County,3552,11415,6436,243,1458,1952
0500000US55057,55,057,Juneau County,5330,14517,5004,225,2281,1779
0500000US55131,55,131,Washington County,30275,81347,22119,1039,6518,6107
0500000US55025,55,025,Dane County,110023,349612,66138,3699,22670,18062
0500000US55039,55,039,Fond du Lac County,22231,61151,17197,859,5013,5526
0500000US55091,55,091,Pepin County,1542,4146,1489,40,378,441
0500000US55097,55,097,Portage County,13816,45632,10854,540,3953,3337
0500000US56023,56,023,Lincoln County,5210,10732,2944,199,1005,1033
0500000US56021,56,021,Laramie County,22748,57209,14319,1205,6071,5338
0500000US01093,01,093,Marion County,6316,17222,5960,450,4007,3194
0500000US01073,01,073,Jefferson County,151415,404939,96390,7653,55767,37943
0500000US01059,01,059,Franklin County,7806,18539,4974,208,2615,2043
0500000US01019,01,019,Cherokee County,5286,14841,5460,329,2611,2170
0500000US01047,01,047,Dallas County,9732,23454,6563,374,4065,2622
0500000US01087,01,087,Macon County,3384,11980,3464,88,1685,1480
0500000US01117,01,117,Shelby County,50566,129422,29650,1768,11620,10191
0500000US01003,01,003,Baldwin County,45591,119865,39996,1667,13431,13765
0500000US01069,01,069,Houston County,24315,61753,17442,916,10194,7275
0500000US01125,01,125,Tuscaloosa County,43127,136531,25035,1427,14337,8830
0500000US01027,01,027,Clay County,2819,7840,2469,141,850,1017
0500000US01109,01,109,Pike County,6534,21932,4748,390,3300,1990
0500000US01037,01,037,Coosa County,1850,6286,2329,157,1109,1098
0500000US01065,01,065,Hale County,3481,8587,2581,175,1667,1246
0500000US01053,01,053,Escambia County,8328,19925,6280,308,3414,2783
0500000US01013,01,013,Butler County,4566,11496,3672,180,1827,1485
0500000US01105,01,105,Perry County,2069,5592,1666,82,1338,929
0500000US01035,01,035,Conecuh County,2651,7111,2707,128,1484,1235
0500000US01007,01,007,Bibb County,4621,12340,3507,187,1818,1407
0500000US01017,01,017,Chambers County,7006,20216,6211,137,3063,2370
0500000US01057,01,057,Fayette County,3562,9523,3300,247,2387,1573
0500000US01009,01,009,Blount County,13468,33712,9989,336,4146,3632
0500000US01001,01,001,Autauga County,13369,32994,7914,1205,5345,3915
0500000US01061,01,061,Geneva County,5856,15326,4987,427,2858,2331
0500000US02261,02,261,Valdez-Cordova Census Area,2198,5713,1117,117,565,419
0500000US02105,02,105,Hoonah-Angoon Census Area,330,1382,415,18,149,162
0500000US02275,02,275,Wrangell City and Borough,493,1436,534,4,153,285
0500000US04019,04,019,Pima County,217827,592968,187953,11302,74072,66550
0500000US04007,04,007,Gila County,10838,27320,14535,685,4765,6237
0500000US04003,04,003,Cochise County,27715,62175,26250,1469,8755,9650
0500000US04001,04,001,Apache County,19810,40606,10365,336,5213,4878
0500000US04025,04,025,Yavapai County,37733,119035,66318,1769,18294,20715
0500000US04017,04,017,Navajo County,29627,58496,18153,1494,9511,8005
0500000US05119,05,119,Pulaski County,92201,239834,55267,5604,33051,21250
0500000US05021,05,021,Clay County,3316,8503,3114,181,1798,1525
0500000US05039,05,039,Dallas County,1256,3965,1513,40,882,643
0500000US05121,05,121,Randolph County,3941,10017,3320,181,2005,1542
0500000US05009,05,009,Boone County,8455,21166,7228,631,3242,3045
0500000US05063,05,063,Independence County,8863,21816,6102,214,4149,2895
0500000US05053,05,053,Grant County,4149,10737,3027,377,1774,1385
0500000US05045,05,045,Faulkner County,28647,78322,14148,1815,9776,6137
0500000US05089,05,089,Marion County,3049,8861,4410,233,1823,1683
0500000US05129,05,129,Searcy County,1594,4342,1897,116,981,679
0500000US05033,05,033,Crawford County,15477,36652,9711,809,7110,4545
0500000US05059,05,059,Hot Spring County,7007,18547,5880,900,3967,2589
0500000US05087,05,087,Madison County,3811,9264,2922,229,1621,1213
0500000US05061,05,061,Howard County,3451,7553,2210,227,1034,1171
0500000US05093,05,093,Mississippi County,11400,24844,5833,532,4673,2979
0500000US05139,05,139,Union County,9560,23246,6559,420,3719,2501
0500000US39055,39,055,Geauga County,22057,53835,17341,748,4390,4751
0500000US39085,39,085,Lake County,47225,138505,42252,1766,13665,14242
0500000US39023,39,023,Clark County,30654,78748,24038,1733,12086,8741
0500000US39075,39,075,Holmes County,14127,23782,5133,323,1503,1655
0500000US39111,39,111,Monroe County,2943,7910,3096,214,1407,1381
0500000US39165,39,165,Warren County,57391,132051,29783,1844,9884,9687
0500000US39005,39,005,Ashland County,12095,31630,9129,706,3411,3235
0500000US40133,40,133,Seminole County,6342,14155,4137,357,2895,2091
0500000US40011,40,011,Blaine County,2023,4515,1644,54,739,827
0500000US40029,40,029,Coal County,1396,3077,1076,55,637,590
0500000US40073,40,073,Kingfisher County,4237,8964,2251,151,1148,1071
0500000US40095,40,095,Marshall County,3801,8883,3467,437,2217,1961
0500000US40105,40,105,Nowata County,2388,5932,1882,87,850,763
0500000US40131,40,131,Rogers County,21853,54457,13438,1021,6791,5419
0500000US40003,40,003,Alfalfa County,1171,2667,931,34,358,412
0500000US40027,40,027,Cleveland County,60610,176616,33797,3179,19481,13517
0500000US40005,40,005,Atoka County,3138,6668,2526,168,1335,1261
0500000US40043,40,043,Dewey County,1331,2634,852,51,382,314
0500000US40083,40,083,Logan County,10942,28199,6514,272,3460,2493
0500000US40147,40,147,Washington County,12354,29579,9665,505,3923,3724
0500000US40061,40,061,Haskell County,3069,7117,2459,240,1688,1256
0500000US40111,40,111,Okmulgee County,9303,22172,6734,555,3972,3159
0500000US40067,40,067,Jefferson County,1486,3414,1175,80,748,636
0500000US40049,40,049,Garvin County,7004,15872,4694,163,2003,1990
0500000US40123,40,123,Pontotoc County,9125,22733,6006,571,2878,2622
0500000US40063,40,063,Hughes County,2934,6585,2404,85,1416,1047
0500000US40031,40,031,Comanche County,28816,67043,13924,1782,12622,6521
0500000US40117,40,117,Pawnee County,3941,9361,2961,233,1385,1110
0500000US41019,41,019,Douglas County,21014,60267,26354,989,10872,10464
0500000US41053,41,053,Polk County,18817,48393,13792,1063,5940,5032
0500000US41017,41,017,Deschutes County,37470,108216,34320,1298,10974,10564
0500000US41071,41,071,Yamhill County,23647,61250,16615,1247,7986,6434
0500000US41035,41,035,Klamath County,14371,38098,13242,733,7336,4991
0500000US41003,41,003,Benton County,14769,61246,13499,748,5032,4062
0500000US41013,41,013,Crook County,4438,12379,5453,346,2262,2129
0500000US41025,41,025,Harney County,1463,3977,1678,98,688,755
0500000US41063,41,063,Wallowa County,1278,3697,1846,46,655,691
0500000US41069,41,069,Wheeler County,221,717,488,9,136,207
0500000US41011,41,011,Coos County,11741,35086,15642,960,6497,7133
0500000US41027,41,027,Hood River County,5706,13950,3386,194,826,1211
0500000US41051,41,051,Multnomah County,154171,540685,98572,7224,58381,35821
0500000US42055,42,055,Franklin County,34614,89499,28277,1665,10584,9365
0500000US42009,42,009,Bedford County,9728,28093,10335,544,3910,3949
0500000US42111,42,111,Somerset County,13819,41195,15031,756,5282,5500
0500000US42133,42,133,York County,98743,268391,71803,6704,29087,24008
0500000US42015,42,015,Bradford County,13560,35068,12078,696,4491,4115
0500000US42029,42,029,Chester County,119165,315808,77385,3530,20185,21037
0500000US42063,42,063,Indiana County,15566,53598,15207,726,6777,5379
0500000US42125,42,125,Washington County,40776,125304,39739,2224,14253,13648
0500000US42103,42,103,Pike County,10320,32989,11812,868,4762,3876
0500000US42077,42,077,Lehigh County,82409,219356,55859,5576,25863,18054
0500000US42031,42,031,Clarion County,7300,24105,7034,390,3227,2754
0500000US42033,42,033,Clearfield County,14807,44870,15069,1458,7140,5859
0500000US42081,42,081,Lycoming County,23618,67803,20237,1408,8632,7343
0500000US42123,42,123,Warren County,7804,23285,8287,460,3377,2872
0500000US42047,42,047,Elk County,6007,18029,6239,482,2105,2266
0500000US42085,42,085,Mercer County,21685,64896,22061,1424,9344,7772
0500000US42113,42,113,Sullivan County,722,3726,1546,29,530,590
0500000US44003,44,003,Kent County,31219,102762,28686,1903,13375,10179
0500000US44009,44,009,Washington County,21728,79680,23788,754,6455,6997
0500000US45005,45,005,Allendale County,1750,4743,1601,250,890,766
0500000US45023,45,023,Chester County,7398,19092,5681,349,3189,2520
0500000US45067,45,067,Marion County,7307,18457,5688,398,2912,2382
0500000US45073,45,073,Oconee County,15344,43769,17039,976,8460,6939
0500000US45019,45,019,Charleston County,78503,249021,60008,2199,20677,18432
0500000US45069,45,069,Marlboro County,5530,14230,4411,472,2628,2119
0500000US45021,45,021,Cherokee County,13253,34202,8950,790,5400,3710
0500000US45053,45,053,Jasper County,5905,16820,4656,321,2384,1517
0500000US45061,45,061,Lee County,3601,9532,2911,233,1794,1413
0500000US45083,45,083,Spartanburg County,70319,181334,46297,3299,23609,17986
0500000US45013,45,013,Beaufort County,35215,93149,46553,1407,10265,11714
0500000US45081,45,081,Saluda County,4462,11886,3689,163,1276,1440
0500000US46067,46,067,Hutchinson County,1778,3814,1488,60,491,518
0500000US46017,46,017,Buffalo County,769,1112,172,41,203,85
0500000US46041,46,041,Dewey County,2084,3097,552,56,294,209
0500000US46065,46,065,Hughes County,4219,9732,2650,125,926,952
0500000US46111,46,111,Sanborn County,528,1383,404,14,132,128
0500000US46059,46,059,Hand County,713,1795,738,24,135,270
0500000US46135,46,135,Yankton County,4822,12756,3789,48,1911,1207
0500000US46005,46,005,Beadle County,4807,10379,2860,127,993,902
0500000US46035,46,035,Davison County,4462,11774,3336,201,1164,1402
0500000US46073,46,073,Jerauld County,429,1049,508,1,109,139
0500000US46117,46,117,Stanley County,758,1671,549,0,100,162
0500000US46107,46,107,Potter County,505,1164,576,7,122,166
0500000US46023,46,023,Charles Mix County,2744,4821,1523,144,646,567
0500000US46091,46,091,Marshall County,1309,2564,956,23,171,336
0500000US46101,46,101,Moody County,1636,3700,1114,73,305,343
0500000US46121,46,121,Todd County,4089,5264,761,76,554,286
0500000US46085,46,085,Lyman County,1113,2135,593,26,152,221
0500000US46115,46,115,Spink County,1563,3600,1248,58,335,435
0500000US46011,46,011,Brookings County,6944,23414,3749,202,1797,1120
0500000US46057,46,057,Hamlin County,1884,3120,836,55,241,261
0500000US47083,47,083,Houston County,1791,4589,1587,127,998,685
0500000US47071,47,071,Hardin County,5369,14667,5308,196,2326,2047
0500000US47069,47,069,Hardeman County,4976,12662,4199,184,2294,1739
0500000US47139,47,139,Polk County,3388,9886,3269,146,1473,1326
0500000US47185,47,185,White County,5929,15133,5122,169,2664,2313
0500000US47171,47,171,Unicoi County,3238,10300,3886,247,2023,1847
0500000US47183,47,183,Weakley County,6565,20943,5684,330,3374,2434
0500000US47007,47,007,Bledsoe County,2309,8515,2612,174,2056,1373
0500000US47031,47,031,Coffee County,13133,31620,9135,733,5160,3757
0500000US47073,47,073,Hawkins County,11566,33241,10960,598,6983,5062
0500000US47111,47,111,Macon County,5718,13886,3518,193,2888,1477
0500000US47147,47,147,Robertson County,17073,41896,9464,1080,5263,3694
0500000US47021,47,021,Cheatham County,9068,25017,5500,441,3105,2055
0500000US47055,47,055,Giles County,6100,17189,5454,187,2710,2149
0500000US47113,47,113,Madison County,22138,59190,15077,651,8099,5566
0500000US47137,47,137,Pickett County,945,2770,1287,57,590,420
0500000US47181,47,181,Wayne County,3089,8543,2974,77,1575,1378
0500000US47003,47,003,Bedford County,12249,28080,6855,582,4243,2701
0500000US47035,47,035,Cumberland County,10550,30262,17209,765,5776,6511
0500000US47025,47,025,Claiborne County,5966,19314,5716,285,3754,2606
0500000US47085,47,085,Humphreys County,3730,10943,3423,333,2216,1458
0500000US47141,47,141,Putnam County,15960,47355,12236,895,5793,4568
0500000US47161,47,161,Stewart County,2808,7750,2529,116,1398,1216
0500000US47039,47,039,Decatur County,2488,6416,2539,134,1016,1038
0500000US47109,47,109,McNairy County,5748,14741,5075,172,2476,2283
0500000US47011,47,011,Bradley County,23200,63402,16914,1596,10025,7013
0500000US48267,48,267,Kimble County,889,2220,1247,96,347,521
0500000US48467,48,467,Van Zandt County,12633,30522,10566,543,4918,4337
0500000US48317,48,317,Martin County,1754,3166,623,46,200,302
0500000US48501,48,501,Yoakum County,2827,4773,971,79,237,524
0500000US48387,48,387,Red River County,2463,6869,2745,148,1055,991
0500000US48435,48,435,Sutton County,954,2237,653,40,146,203
0500000US48459,48,459,Upshur County,9863,23520,6838,428,3548,2962
0500000US48481,48,481,Wharton County,10818,23735,6644,248,2767,2889
0500000US48033,48,033,Borden County,172,320,173,24,49,81
0500000US48315,48,315,Marion County,1847,5638,2469,111,930,1135
0500000US48181,48,181,Grayson County,30576,75027,21571,1456,11142,8579
0500000US48363,48,363,Palo Pinto County,6682,16102,5290,364,2540,2231
0500000US48123,48,123,DeWitt County,4609,10295,3588,245,1342,1477
0500000US48059,48,059,Callahan County,3221,7772,2691,269,1061,1220
0500000US48183,48,183,Gregg County,31956,72119,17264,2123,8466,7222
0500000US48303,48,303,Lubbock County,72331,189883,35060,4164,22396,14944
0500000US48257,48,257,Kaufman County,32919,71371,13521,1460,8059,4995
0500000US48153,48,153,Floyd County,1579,3188,1067,26,297,395
0500000US48071,48,071,Chambers County,11287,24425,4364,329,2213,1870
0500000US48027,48,027,Bell County,95056,192478,34024,5451,27717,14182
0500000US48233,48,233,Hutchinson County,5597,12512,3355,208,2113,1637
0500000US48361,48,361,Orange County,20846,49892,12563,1288,7188,5594
0500000US48495,48,495,Winkler County,2361,4453,889,50,376,448
0500000US48053,48,053,Burnet County,9845,25612,9789,671,3814,3795
0500000US48113,48,113,Dallas County,687085,1622817,258101,23525,130093,90902
0500000US48311,48,311,McMullen County,174,351,137,0,68,69
0500000US48251,48,251,Johnson County,42718,96627,21665,1158,8432,7370
0500000US48205,48,205,Hartley County,1250,2199,771,59,180,306
0500000US48293,48,293,Limestone County,5287,13415,3957,237,1855,1708
0500000US48367,48,367,Parker County,32163,77156,19098,1533,7909,6740
0500000US48109,48,109,Culberson County,536,1269,428,28,318,206
0500000US48169,48,169,Garza County,996,2654,755,0,336,307
0500000US48453,48,453,Travis County,269052,818540,108163,10055,56325,33473
0500000US48087,48,087,Collingsworth County,726,1701,502,38,178,188
0500000US48279,48,279,Lamb County,3722,7328,2012,62,1048,937
0500000US48301,48,301,Loving County,24,53,25,0,11,10
0500000US28117,28,117,Prentiss County,5725,15054,4291,221,3162,2122
0500000US28059,28,059,Jackson County,33819,85532,21022,1791,13325,9104
0500000US28143,28,143,Tunica County,3016,5947,1088,36,802,418
0500000US28021,28,021,Claiborne County,1992,5708,1365,62,735,531
0500000US28075,28,075,Lauderdale County,18214,43739,12254,970,7526,5494
0500000US28127,28,127,Simpson County,6349,15765,4392,280,2958,1573
0500000US28007,28,007,Attala County,4735,10232,3308,306,2230,1526
0500000US28027,28,027,Coahoma County,6529,13717,3231,215,1920,1192
0500000US28147,28,147,Walthall County,3459,8364,2645,223,1595,1062
0500000US28115,28,115,Pontotoc County,8360,18339,4366,434,3418,2265
0500000US28003,28,003,Alcorn County,8703,21424,6461,574,4112,3066
0500000US28033,28,033,DeSoto County,46030,107668,21481,1532,11175,7783
0500000US29129,29,129,Mercer County,920,1964,722,49,195,310
0500000US29047,29,047,Clay County,58490,147559,31596,2078,15844,10582
0500000US29065,29,065,Dent County,3539,8634,3152,225,1913,1309
0500000US29227,29,227,Worth County,427,1114,450,27,126,170
0500000US29510,29,510,St. Louis city,60982,207776,37880,3235,28399,15648
0500000US29023,29,023,Butler County,9981,24623,7470,839,5853,3748
0500000US29087,29,087,Holt County,909,2447,984,42,365,354
0500000US29139,29,139,Montgomery County,2609,6515,2090,120,1055,755
0500000US29207,29,207,Stoddard County,6587,17022,5469,610,3514,2773
0500000US29221,29,221,Washington County,5743,14282,3799,547,3636,1985
0500000US29063,29,063,DeKalb County,2076,5252,1781,78,692,733
0500000US29107,29,107,Lafayette County,7494,18958,5671,235,2628,1900
0500000US29197,29,197,Schuyler County,1196,2428,825,54,360,316
0500000US29029,29,029,Camden County,7827,24690,12069,443,4107,4077
0500000US29097,29,097,Jasper County,30032,71106,17196,1162,8529,7201
0500000US29119,29,119,McDonald County,5886,13458,3309,248,2114,1486
0500000US29167,29,167,Polk County,7172,18595,5357,235,2815,2005
0500000US29179,29,179,Reynolds County,1228,3593,1339,133,805,669
0500000US29201,29,201,Scott County,9209,22555,6474,729,3924,2899
0500000US29011,29,011,Barton County,2851,6588,2288,188,1001,896
0500000US29051,29,051,Cole County,17340,44245,11265,573,4457,3406
0500000US29073,29,073,Gasconade County,3128,8356,3007,189,1142,1242
0500000US29121,29,121,Macon County,3614,8278,3100,91,1350,1182
0500000US29155,29,155,Pemiscot County,4477,9729,2656,374,2451,1633
0500000US29203,29,203,Shannon County,1799,4718,1664,114,1174,772
0500000US29067,29,067,Douglas County,2856,7362,3039,55,1338,1412
0500000US29083,29,083,Henry County,4825,12294,4404,191,2484,1753
0500000US29109,29,109,Lawrence County,9628,21652,6286,594,3697,2620
0500000US30015,30,015,Chouteau County,1378,3272,1082,15,316,331
0500000US30053,30,053,Lincoln County,3507,10536,5135,137,1782,2177
0500000US30103,30,103,Treasure County,153,441,183,2,62,57
0500000US30097,30,097,Sweet Grass County,766,1800,1066,6,199,286
0500000US30079,30,079,Prairie County,316,647,361,0,102,110
0500000US30035,30,035,Glacier County,4329,7741,1503,193,881,463
0500000US30037,30,037,Golden Valley County,129,414,181,9,42,63
0500000US30095,30,095,Stillwater County,2050,5347,1965,51,459,726
0500000US30039,30,039,Granite County,565,1760,912,40,258,311
0500000US30057,30,057,Madison County,1276,4645,2239,43,392,741
0500000US30091,30,091,Sheridan County,754,2030,745,10,213,232
0500000US30003,30,003,Big Horn County,4485,7258,1515,98,616,464
0500000US30049,30,049,Lewis and Clark County,14473,40509,11405,683,4936,3598
0500000US30063,30,063,Missoula County,22157,76645,16560,849,8010,5914
0500000US30013,30,013,Cascade County,18328,45652,14258,796,5741,5097
0500000US30033,30,033,Garfield County,240,675,226,1,71,48
0500000US30077,30,077,Powell County,994,3077,1189,61,323,402
0500000US30031,30,031,Gallatin County,21206,71026,12121,616,4586,3035
0500000US30001,30,001,Beaverhead County,1666,5641,1955,6,728,695
0500000US30065,30,065,Musselshell County,1002,2621,1151,19,358,328
0500000US31161,31,161,Sheridan County,1185,2701,1296,65,262,608
0500000US31129,31,129,Nuckolls County,869,2239,1093,42,307,364
0500000US31063,31,063,Frontier County,518,1435,648,12,174,280
0500000US31055,31,055,Douglas County,142273,339815,65966,4963,31074,21890
0500000US31029,31,029,Chase County,808,2090,767,7,159,272
0500000US31005,31,005,Arthur County,111,201,106,3,13,30
0500000US31061,31,061,Franklin County,570,1633,740,23,199,278
0500000US31095,31,095,Jefferson County,1595,3910,1570,106,595,496
0500000US31115,31,115,Loup County,88,328,169,2,50,49
0500000US31137,31,137,Phelps County,2167,5103,1612,32,429,637
0500000US31157,31,157,Scotts Bluff County,9026,20357,6299,295,2313,2559
0500000US31105,31,105,Kimball County,827,1924,851,54,196,381
0500000US31121,31,121,Merrick County,1728,4484,1475,69,586,558
0500000US31021,31,021,Burt County,1461,3489,1481,58,457,516
0500000US31039,31,039,Cuming County,2216,4832,1799,80,278,582
0500000US31075,31,075,Grant County,160,396,159,6,40,38
0500000US31085,31,085,Hayes County,205,567,171,11,73,64
0500000US31027,31,027,Cedar County,2152,4565,1657,91,320,546
0500000US31097,31,097,Johnson County,975,2256,883,33,269,371
0500000US31071,31,071,Garfield County,405,1008,512,11,85,205
0500000US31133,31,133,Pawnee County,555,1383,699,39,113,201
0500000US31183,31,183,Wheeler County,150,478,194,3,62,62
0500000US31185,31,185,York County,3157,7436,2502,164,812,856
0500000US31037,31,037,Colfax County,3213,6133,1275,157,385,473
0500000US31113,31,113,Logan County,259,455,172,13,35,40
0500000US31143,31,143,Polk County,1216,2922,1028,37,262,352
0500000US31017,31,017,Brown County,599,1567,777,1,131,289
0500000US32015,32,015,Lander County,1678,3226,800,56,275,299
0500000US32011,32,011,Eureka County,436,1106,283,54,155,119
0500000US34021,34,021,Mercer County,79086,232424,51821,2533,19211,15880
0500000US34035,34,035,Somerset County,74156,205720,47378,1950,10923,13367
0500000US34001,34,001,Atlantic County,58094,163736,44179,2612,17920,15273
0500000US34023,34,023,Middlesex County,180911,522199,114869,5974,31921,36823
0500000US34009,34,009,Cape May County,16595,52264,22797,718,5637,6605
0500000US34039,34,039,Union County,130180,344101,74241,4204,22436,23926
0500000US34019,34,019,Hunterdon County,24376,75543,21179,875,4167,5701
0500000US35028,35,028,Los Alamos County,4168,10975,3123,64,736,921
0500000US35061,35,061,Valencia County,18149,43779,12477,925,7763,5693
0500000US35001,35,001,Bernalillo County,151283,417797,101676,5302,48658,36535
0500000US35011,35,011,De Baca County,548,1050,431,35,154,275
0500000US35023,35,023,Hidalgo County,1001,2379,887,39,474,407
0500000US35043,35,043,Sandoval County,33648,83299,22922,1215,8683,8514
0500000US35009,35,009,Curry County,13363,28151,5887,418,4287,2803
0500000US35021,35,021,Harding County,70,210,176,0,50,56
0500000US35045,35,045,San Juan County,34602,74403,17077,1133,9769,7810
0500000US35005,35,005,Chaves County,17544,37049,9814,569,5563,4587
0500000US35059,35,059,Union County,790,1952,793,23,391,328
0500000US35041,35,041,Roosevelt County,4650,11325,2529,298,1699,1189
0500000US36005,36,005,Bronx County,360496,890955,165359,21561,116970,71369
0500000US36035,36,035,Fulton County,10903,32428,9659,878,4471,3071
0500000US36083,36,083,Rensselaer County,31696,101454,24527,1538,11571,8257
0500000US36043,36,043,Herkimer County,13047,37045,11762,938,5024,3758
0500000US36089,36,089,St. Lawrence County,22380,66538,16999,1362,8614,7102
0500000US36113,36,113,Warren County,11932,38815,13139,791,4863,3849
0500000US36027,36,027,Dutchess County,56530,182405,46983,2922,18843,15650
0500000US36055,36,055,Monroe County,156907,463179,117007,9130,53905,36991
0500000US36111,36,111,Ulster County,32235,110215,32554,1799,11605,10806
0500000US36051,36,051,Livingston County,11572,39345,10335,609,4224,3152
0500000US36039,36,039,Greene County,7984,26969,9734,199,3339,2687
0500000US36003,36,003,Allegany County,9586,28798,8168,645,3653,3149
0500000US36009,36,009,Cattaraugus County,17351,45870,13663,1060,6013,5099
0500000US36093,36,093,Schenectady County,33390,95345,24366,1096,10663,8003
0500000US36123,36,123,Yates County,5612,14363,4696,245,1254,1584
0500000US37087,37,087,Haywood County,11043,34718,14198,445,5188,4897
0500000US37005,37,005,Alleghany County,1943,6183,2724,142,1199,1192
0500000US37045,37,045,Cleveland County,21438,58233,17252,723,8382,6631
0500000US37077,37,077,Granville County,12146,34842,9123,346,5057,3578
0500000US37093,37,093,Hoke County,14822,29659,4648,865,5083,2453
0500000US37097,37,097,Iredell County,40376,105125,25848,2144,11755,8607
0500000US37147,37,147,Pitt County,38401,116413,21449,2000,11751,8743
0500000US37039,37,039,Cherokee County,4763,14954,7660,210,2493,2946
0500000US37193,37,193,Wilkes County,14226,39785,13649,727,6230,5715
0500000US37003,37,003,Alexander County,7602,21326,6910,470,3439,2601
0500000US37031,37,031,Carteret County,12402,39127,15935,1121,6328,5779
0500000US37139,37,139,Pasquotank County,8774,23131,6123,365,2886,2467
0500000US37173,37,173,Swain County,3173,8310,2591,104,1331,1178
0500000US37007,37,007,Anson County,4932,14365,4225,255,2152,1788
0500000US37069,37,069,Franklin County,14574,39319,10080,826,5168,4055
0500000US37113,37,113,Macon County,6379,18322,9513,307,2477,3215
0500000US37175,37,175,Transylvania County,5363,18216,9459,288,2168,2921
0500000US37047,37,047,Columbus County,12083,30877,10431,636,5451,4605
0500000US37123,37,123,Montgomery County,6213,14880,5134,134,1932,1840
0500000US37153,37,153,Richmond County,10432,25861,7513,361,4418,3255
0500000US37171,37,171,Surry County,15569,42099,13631,1241,7500,5703
0500000US37021,37,021,Buncombe County,48198,156071,46468,2218,16660,15306
0500000US37025,37,025,Cabarrus County,52236,122691,25130,2001,10217,9016
0500000US37057,37,057,Davidson County,36760,98057,28034,1883,13429,10829
0500000US37091,37,091,Hertford County,4632,13730,4306,326,2463,2089
0500000US37141,37,141,Pender County,13219,34185,10042,741,5183,3636
0500000US37189,37,189,Watauga County,7066,38660,8056,203,3385,2366
0500000US37177,37,177,Tyrrell County,530,2036,859,3,395,411
0500000US38097,38,097,Traill County,1824,4651,1353,84,444,425
0500000US38021,38,021,Dickey County,1144,2757,934,43,192,274
0500000US38101,38,101,Ward County,16222,40747,7906,424,3499,2575
0500000US38049,38,049,McHenry County,1408,3307,1130,72,275,398
0500000US38005,38,005,Benson County,2380,3590,902,86,527,351
0500000US38075,38,075,Renville County,583,1447,399,35,168,152
0500000US38015,38,015,Burleigh County,21585,56494,13633,509,3975,4585
0500000US38065,38,065,Oliver County,441,950,441,20,69,156
0500000US38071,38,071,Ramsey County,2701,6382,2001,163,711,805
0500000US38039,38,039,Griggs County,438,1174,556,6,107,210
0500000US38083,38,083,Sheridan County,228,784,393,4,70,115
0500000US38103,38,103,Wells County,836,2119,1015,28,247,395
0500000US39099,39,099,Mahoning County,46790,135601,44160,2540,17613,14411
0500000US39145,39,145,Scioto County,16597,44451,12529,1250,9503,5641
0500000US39105,39,105,Meigs County,5026,13709,4219,372,3195,1753
0500000US39131,39,131,Pike County,6621,16608,4680,559,4107,2059
0500000US39061,39,061,Hamilton County,187644,501854,114506,9228,52945,37540
0500000US39087,39,087,Lawrence County,13416,36016,10610,951,7996,4708
0500000US39157,39,157,Tuscarawas County,21253,53544,16780,851,6398,5802
0500000US39015,39,015,Brown County,10094,25829,7201,479,3876,2753
0500000US39043,39,043,Erie County,15438,43689,15068,572,5358,5084
0500000US39089,39,089,Licking County,40368,104168,26425,2875,13535,9835
0500000US39019,39,019,Carroll County,5763,16185,5345,342,1837,1840
0500000US39025,39,025,Clermont County,47942,123839,30123,2572,14950,9620
0500000US39071,39,071,Highland County,10437,24849,7281,540,4350,2982
0500000US39133,39,133,Portage County,30970,106076,24523,1811,11628,8117
0500000US39013,39,013,Belmont County,12923,38931,12780,404,5516,4542
0500000US39127,39,127,Perry County,8569,21681,5494,573,3371,2226
0500000US48395,48,395,Robertson County,4063,9513,3122,112,1258,978
0500000US48441,48,441,Taylor County,33565,78974,18394,1620,10242,8334
0500000US48455,48,455,Trinity County,2949,7722,3763,251,1980,1823
0500000US48019,48,019,Bandera County,3759,12298,5527,228,2104,1894
0500000US48079,48,079,Cochran County,806,1633,440,27,209,214
0500000US48091,48,091,Comal County,30888,79478,23552,1286,9528,7783
0500000US48225,48,225,Houston County,4415,10918,4495,336,1318,1928
0500000US48375,48,375,Potter County,33362,67172,13549,780,7075,5232
0500000US48415,48,415,Scurry County,4303,8909,2511,154,1073,1003
0500000US48433,48,433,Stonewall County,308,676,347,0,72,181
0500000US48049,48,049,Brown County,8508,21412,6853,345,2418,2400
0500000US48025,48,025,Bee County,6905,14423,3733,359,2247,1680
0500000US48103,48,103,Crane County,1506,2695,537,0,203,164
0500000US48307,48,307,McCulloch County,1863,4391,1706,186,714,686
0500000US48287,48,287,Lee County,3603,9934,2954,103,964,1198
0500000US48139,48,139,Ellis County,45410,101837,20338,1605,9603,8023
0500000US48265,48,265,Kerr County,9858,27222,13414,546,4237,4787
0500000US48145,48,145,Falls County,3677,8994,2860,217,1673,1380
0500000US19137,19,137,Montgomery County,2364,5644,1958,158,801,630
0500000US19123,19,123,Mahaska County,5323,12913,3742,244,1517,1234
0500000US19019,19,019,Buchanan County,5645,11701,3527,184,971,1226
0500000US19053,19,053,Decatur County,1756,4737,1436,68,610,558
0500000US20085,20,085,Jackson County,3313,7456,2415,167,1258,943
0500000US20109,20,109,Logan County,685,1531,554,17,122,252
